timestamp,device,rle_smoothed,rle_raw,rle_norm,E_th,E_pw,temp_c,vram_temp_c,power_w,util_pct,a_load,t_sustain_s,fan_pct,rolling_peak,collapse,alerts,cpu_freq_ghz,cycles_per_joule
2025-10-30T19:57:36.852203Z,cpu,0.091073,0.09137,0.038666,0.09137,1.0,,,36.62,29.3,0.293,600.0,,0.249923,0.0,,1.804,49255970.0
2025-10-30T19:57:37.854018Z,cpu,0.087881,0.097393,0.030798,0.097393,1.0,,,45.5,36.4,0.364,600.0,,0.249423,0.0,,1.804,39648350.0
2025-10-30T19:57:38.858449Z,cpu,0.091703,0.102159,0.035643,0.102159,1.0,,,40.5,32.4,0.324,600.0,,0.248924,0.0,,1.804,44543210.0
2025-10-30T19:57:39.859656Z,cpu,0.096076,0.105488,0.03927,0.105488,1.0,,,38.25,30.6,0.306,600.0,,0.248426,0.0,,1.804,47163400.0
2025-10-30T19:57:40.861619Z,cpu,0.099439,0.100785,0.047766,0.100785,1.0,,,31.75,25.4,0.254,600.0,,0.247929,0.0,,1.804,56818900.0
2025-10-30T19:57:41.863707Z,cpu,0.101169,0.100022,0.046408,0.100022,1.0,,,33.5,26.8,0.268,600.0,,0.247433,0.0,,1.804,53850750.0
2025-10-30T19:57:42.865565Z,cpu,0.10023,0.092694,0.054169,0.092694,1.0,,,27.62,22.1,0.221,600.0,,0.246938,0.0,,1.804,65303170.0
2025-10-30T19:57:43.867150Z,cpu,0.11123,0.157159,0.051857,0.157159,1.0,,,32.88,26.3,0.263,600.0,,0.246445,0.0,,1.804,54874520.0
2025-10-30T19:57:44.869502Z,cpu,0.11828,0.140738,0.035816,0.140738,1.0,,,53.5,42.8,0.428,600.0,,0.245952,0.0,,1.804,33719630.0
2025-10-30T19:57:45.874670Z,cpu,0.128176,0.150267,0.053463,0.150267,1.0,,,37.38,29.9,0.299,600.0,,0.24546,0.0,,1.804,48267560.0
2025-10-30T19:57:46.876526Z,cpu,0.134578,0.132031,0.082067,0.132031,1.0,,,23.88,19.1,0.191,600.0,,0.244969,0.0,,1.804,75560210.0
2025-10-30T19:57:47.878574Z,cpu,0.14414,0.140504,0.062121,0.140504,1.0,,,36.0,28.8,0.288,600.0,,0.244479,0.0,,1.804,50111110.0
2025-10-30T19:57:48.881572Z,cpu,0.126518,0.06905,0.026229,0.06905,1.0,,,85.25,68.2,0.682,600.0,,0.24399,0.0,,1.804,21161290.0
2025-10-30T19:57:49.886526Z,cpu,0.111354,0.064917,0.029739,0.064917,1.0,,,61.38,49.1,0.491,600.0,,0.243502,0.0,,1.804,29393080.0
2025-10-30T19:57:50.889417Z,cpu,0.094448,0.065739,0.030409,0.065739,1.0,,,50.0,40.0,0.4,600.0,,0.243015,0.0,,1.804,36080000.0
2025-10-30T19:57:51.892556Z,cpu,0.081001,0.064793,0.021714,0.064793,1.0,,,61.12,48.9,0.489,600.0,,0.242529,0.0,,1.804,29513290.0
2025-10-30T19:57:52.897381Z,cpu,0.066694,0.068972,0.02086,0.068972,1.0,,,51.62,41.3,0.413,600.0,,0.242044,0.0,,1.804,34944310.0
2025-10-30T19:57:53.899647Z,cpu,0.067174,0.071451,0.025827,0.071451,1.0,,,41.0,32.8,0.328,600.0,,0.24156,0.0,,1.804,44000000.0
2025-10-30T19:57:54.901910Z,cpu,0.06819,0.069994,0.028277,0.069994,1.0,,,37.62,30.1,0.301,600.0,,0.241077,0.0,,1.804,47946840.0
2025-10-30T19:57:55.903588Z,cpu,0.06906,0.070091,0.028555,0.070091,1.0,,,37.75,30.2,0.302,600.0,,0.240595,0.0,,1.804,47788080.0
2025-10-30T19:57:56.905629Z,cpu,0.071567,0.077326,0.029252,0.077326,1.0,,,38.25,30.6,0.306,600.0,,0.240113,0.0,,1.804,47163400.0
2025-10-30T19:57:57.907428Z,cpu,0.073025,0.076262,0.033283,0.076262,1.0,,,33.75,27.0,0.27,600.0,,0.239633,0.0,,1.804,53451850.0
2025-10-30T19:57:58.909617Z,cpu,0.077247,0.092562,0.017825,0.092562,1.0,,,71.88,57.5,0.575,600.0,,0.239154,0.0,,1.804,25099130.0
2025-10-30T19:57:59.911561Z,cpu,0.081687,0.092195,0.021654,0.092195,1.0,,,61.88,49.5,0.495,600.0,,0.238676,0.0,,1.804,29155560.0
2025-10-30T19:58:00.914325Z,cpu,0.084266,0.082984,0.020129,0.082984,1.0,,,69.25,55.4,0.554,600.0,,0.238198,0.0,,1.804,26050540.0
2025-10-30T19:58:01.916137Z,cpu,0.08522,0.082097,0.037292,0.082097,1.0,,,35.38,28.3,0.283,600.0,,0.237722,0.0,,1.804,50996470.0
2025-10-30T19:58:02.917785Z,cpu,0.085671,0.07852,0.040877,0.07852,1.0,,,32.0,25.6,0.256,600.0,,0.237246,0.0,,1.804,56375000.0
2025-10-30T19:58:03.919913Z,cpu,0.081757,0.072987,0.04723,0.072987,1.0,,,25.5,20.4,0.204,600.0,,0.236772,0.0,,1.804,70745100.0
2025-10-30T19:58:04.921513Z,cpu,0.077412,0.070471,0.040756,0.070471,1.0,,,28.5,22.8,0.228,600.0,,0.236298,0.0,,1.804,63298250.0
2025-10-30T19:58:05.922966Z,cpu,0.074988,0.070865,0.028148,0.070865,1.0,,,42.12,33.7,0.337,600.0,,0.235826,0.0,,1.804,42824930.0
2025-10-30T19:58:06.924717Z,cpu,0.072653,0.070421,0.022047,0.070421,1.0,,,53.38,42.7,0.427,600.0,,0.235354,0.0,,1.804,33798590.0
2025-10-30T19:58:07.927141Z,cpu,0.070289,0.066699,0.016651,0.066699,1.0,,,69.87,55.9,0.559,600.0,,0.234883,0.0,,1.804,25817530.0
2025-10-30T19:58:08.929683Z,cpu,0.070348,0.073281,0.026902,0.073281,1.0,,,41.25,33.0,0.33,600.0,,0.234414,0.0,,1.804,43733330.0
2025-10-30T19:58:09.933020Z,cpu,0.07175,0.077485,0.025714,0.077485,1.0,,,44.38,35.5,0.355,600.0,,0.233945,0.0,,1.804,40653520.0
2025-10-30T19:58:10.934621Z,cpu,0.075856,0.091397,0.033093,0.091397,1.0,,,35.5,28.4,0.284,600.0,,0.233477,0.0,,1.804,50816900.0
2025-10-30T19:58:11.936629Z,cpu,0.080185,0.092066,0.028737,0.092066,1.0,,,44.38,35.5,0.355,600.0,,0.23301,0.0,,1.804,40653520.0
2025-10-30T19:58:12.942549Z,cpu,0.08429,0.087222,0.022681,0.087222,1.0,,,60.88,48.7,0.487,600.0,,0.232544,0.0,,1.804,29634500.0
2025-10-30T19:58:13.948607Z,cpu,0.080328,0.05347,0.041342,0.05347,1.0,,,109.75,87.8,0.878,600.0,,0.232079,0.0,,1.804,16437360.0
2025-10-30T19:58:14.957371Z,cpu,0.076137,0.05653,0.018624,0.05653,1.0,,,67.5,54.0,0.54,600.0,,0.231615,0.0,,1.804,26725930.0
2025-10-30T19:58:15.962028Z,cpu,0.06926,0.057013,0.024514,0.057013,1.0,,,45.0,36.0,0.36,600.0,,0.231151,0.0,,1.804,40088890.0
2025-10-30T19:58:16.964574Z,cpu,0.062158,0.056554,0.02091,0.056554,1.0,,,47.62,38.1,0.381,600.0,,0.230689,0.0,,1.804,37879270.0
2025-10-30T19:58:17.971954Z,cpu,0.056271,0.05779,0.016896,0.05779,1.0,,,54.0,43.2,0.432,600.0,,0.230228,0.0,,1.804,33407410.0
2025-10-30T19:58:18.973613Z,cpu,0.057049,0.057357,0.022923,0.057357,1.0,,,39.0,31.2,0.312,600.0,,0.229767,0.0,,1.804,46256410.0
2025-10-30T19:58:19.975656Z,cpu,0.057082,0.056695,0.022369,0.056695,1.0,,,40.12,32.1,0.321,600.0,,0.229308,0.0,,1.804,44959500.0
2025-10-30T19:58:20.977869Z,cpu,0.05707,0.056953,0.02423,0.056953,1.0,,,36.62,29.3,0.293,600.0,,0.228849,0.0,,1.804,49255970.0
2025-10-30T19:58:21.979852Z,cpu,0.056894,0.055673,0.024155,0.055673,1.0,,,36.62,29.3,0.293,600.0,,0.228391,0.0,,1.804,49255970.0
2025-10-30T19:58:22.981765Z,cpu,0.056528,0.055963,0.016453,0.055963,1.0,,,55.88,44.7,0.447,600.0,,0.227935,0.0,,1.804,32286350.0
2025-10-30T19:58:23.984499Z,cpu,0.06546,0.102015,0.016349,0.102015,1.0,,,66.0,52.8,0.528,600.0,,0.227479,0.0,,1.804,27333330.0
2025-10-30T19:58:24.988929Z,cpu,0.068511,0.071949,0.016577,0.071949,1.0,,,91.13,72.9,0.729,600.0,,0.227024,0.0,,1.804,19796980.0
2025-10-30T19:58:25.994571Z,cpu,0.069593,0.062364,0.014254,0.062364,1.0,,,84.75,67.8,0.678,600.0,,0.22657,0.0,,1.804,21286140.0
2025-10-30T19:58:26.998565Z,cpu,0.069348,0.054448,0.017792,0.054448,1.0,,,93.12,74.5,0.745,600.0,,0.226117,0.0,,1.804,19371810.0
2025-10-30T19:58:28.004516Z,cpu,0.067794,0.048193,0.021944,0.048193,1.0,,,100.0,80.0,0.8,600.0,,0.225664,0.0,,1.804,18040000.0
2025-10-30T19:58:29.009944Z,cpu,0.057582,0.050954,0.012952,0.050954,1.0,,,73.88,59.1,0.591,600.0,,0.225213,0.0,,1.804,24419630.0
2025-10-30T19:58:30.015281Z,cpu,0.053184,0.049963,0.022784,0.049963,1.0,,,36.25,29.0,0.29,600.0,,0.224763,0.0,,1.804,49765520.0
2025-10-30T19:58:31.016698Z,cpu,0.050619,0.049537,0.022356,0.049537,1.0,,,35.0,28.0,0.28,600.0,,0.224313,0.0,,1.804,51542860.0
2025-10-30T19:58:32.021681Z,cpu,0.050241,0.052557,0.016067,0.052557,1.0,,,50.37,40.3,0.403,600.0,,0.223865,0.0,,1.804,35811410.0
2025-10-30T19:58:33.025629Z,cpu,0.051129,0.052634,0.014731,0.052634,1.0,,,56.5,45.2,0.452,600.0,,0.223417,0.0,,1.804,31929200.0
2025-10-30T19:58:34.027673Z,cpu,0.050603,0.048325,0.022009,0.048325,1.0,,,35.62,28.5,0.285,600.0,,0.22297,0.0,,1.804,50638600.0
2025-10-30T19:58:35.029632Z,cpu,0.050723,0.050561,0.016631,0.050561,1.0,,,49.0,39.2,0.392,600.0,,0.222524,0.0,,1.804,36816330.0
2025-10-30T19:58:36.035603Z,cpu,0.051497,0.05341,0.014748,0.05341,1.0,,,56.88,45.5,0.455,600.0,,0.222079,0.0,,1.804,31718680.0
2025-10-30T19:58:37.040015Z,cpu,0.053301,0.061575,0.017888,0.061575,1.0,,,47.75,38.2,0.382,600.0,,0.221635,0.0,,1.804,37780100.0
2025-10-30T19:58:38.041826Z,cpu,0.06226,0.097431,0.023938,0.097431,1.0,,,41.0,32.8,0.328,600.0,,0.221192,0.0,,1.804,44000000.0
2025-10-30T19:58:39.043144Z,cpu,0.078846,0.131252,0.033878,0.131252,1.0,,,36.12,28.9,0.289,600.0,,0.220749,0.0,,1.804,49937720.0
2025-10-30T19:58:40.045257Z,cpu,0.094119,0.126925,0.043313,0.126925,1.0,,,33.38,26.7,0.267,600.0,,0.220308,0.0,,1.804,54052430.0
2025-10-30T19:58:41.047521Z,cpu,0.109913,0.132384,0.043311,0.132384,1.0,,,39.88,31.9,0.319,600.0,,0.219867,0.0,,1.804,45241380.0
2025-10-30T19:58:42.052313Z,cpu,0.121289,0.118453,0.033074,0.118453,1.0,,,60.0,48.0,0.48,600.0,,0.219427,0.0,,1.804,30066670.0
2025-10-30T19:58:43.057463Z,cpu,0.121202,0.096995,0.028428,0.096995,1.0,,,70.62,56.5,0.565,600.0,,0.218988,0.0,,1.804,25543360.0
2025-10-30T19:58:44.063969Z,cpu,0.112931,0.089899,0.027022,0.089899,1.0,,,69.12,55.3,0.553,600.0,,0.21855,0.0,,1.804,26097650.0
2025-10-30T19:58:45.069824Z,cpu,0.105237,0.088456,0.039296,0.088456,1.0,,,42.37,33.9,0.339,600.0,,0.218113,0.0,,1.804,42572270.0
2025-10-30T19:58:46.071796Z,cpu,0.096609,0.089242,0.035154,0.089242,1.0,,,43.62,34.9,0.349,600.0,,0.217677,0.0,,1.804,41352440.0
2025-10-30T19:58:47.073674Z,cpu,0.090328,0.087047,0.036815,0.087047,1.0,,,38.38,30.7,0.307,600.0,,0.217242,0.0,,1.804,47009770.0
2025-10-30T19:58:48.075141Z,cpu,0.088442,0.087567,0.032598,0.087567,1.0,,,43.0,34.4,0.344,600.0,,0.216807,0.0,,1.804,41953490.0
2025-10-30T19:58:49.078515Z,cpu,0.084761,0.071494,0.016976,0.071494,1.0,,,83.62,66.9,0.669,600.0,,0.216374,0.0,,1.804,21572500.0
2025-10-30T19:58:50.083635Z,cpu,0.082309,0.076193,0.02146,0.076193,1.0,,,63.0,50.4,0.504,600.0,,0.215941,0.0,,1.804,28634920.0
2025-10-30T19:58:51.085425Z,cpu,0.080441,0.079906,0.025783,0.079906,1.0,,,50.25,40.2,0.402,600.0,,0.215509,0.0,,1.804,35900500.0
2025-10-30T19:58:52.089021Z,cpu,0.078582,0.077752,0.028667,0.077752,1.0,,,43.5,34.8,0.348,600.0,,0.215078,0.0,,1.804,41471260.0
2025-10-30T19:58:53.091409Z,cpu,0.076295,0.076131,0.036042,0.076131,1.0,,,32.38,25.9,0.259,600.0,,0.214648,0.0,,1.804,55722010.0
2025-10-30T19:58:54.092886Z,cpu,0.078471,0.082373,0.02449,0.082373,1.0,,,51.75,41.4,0.414,600.0,,0.214219,0.0,,1.804,34859900.0
2025-10-30T19:58:55.094721Z,cpu,0.079913,0.083401,0.025671,0.083401,1.0,,,50.12,40.1,0.401,600.0,,0.21379,0.0,,1.804,35990020.0
2025-10-30T19:58:56.099512Z,cpu,0.080519,0.082938,0.030304,0.082938,1.0,,,42.0,33.6,0.336,600.0,,0.213363,0.0,,1.804,42952380.0
2025-10-30T19:58:57.101565Z,cpu,0.079773,0.074023,0.049066,0.074023,1.0,,,23.62,18.9,0.189,600.0,,0.212936,0.0,,1.804,76359790.0
2025-10-30T19:58:58.103101Z,cpu,0.078494,0.069733,0.041022,0.069733,1.0,,,28.75,23.0,0.23,600.0,,0.21251,0.0,,1.804,62747830.0
2025-10-30T19:58:59.105137Z,cpu,0.081915,0.099482,0.03158,0.099482,1.0,,,40.88,32.7,0.327,600.0,,0.212085,0.0,,1.804,44134560.0
2025-10-30T19:59:00.109101Z,cpu,0.088162,0.114636,0.027575,0.114636,1.0,,,51.62,41.3,0.413,600.0,,0.211661,0.0,,1.804,34944310.0
2025-10-30T19:59:01.111409Z,cpu,0.090176,0.093005,0.022172,0.093005,1.0,,,67.12,53.7,0.537,600.0,,0.211237,0.0,,1.804,26875230.0
2025-10-30T19:59:02.113031Z,cpu,0.091969,0.082991,0.02338,0.082991,1.0,,,64.75,51.8,0.518,600.0,,0.210815,0.0,,1.804,27861000.0
2025-10-30T19:59:03.117473Z,cpu,0.091823,0.069001,0.018733,0.069001,1.0,,,82.0,65.6,0.656,600.0,,0.210393,0.0,,1.804,22000000.0
2025-10-30T19:59:04.129660Z,cpu,0.084511,0.062921,0.018428,0.062921,1.0,,,76.38,61.1,0.611,600.0,,0.209973,0.0,,1.804,23620290.0
2025-10-30T19:59:05.134301Z,cpu,0.074098,0.062572,0.020091,0.062572,1.0,,,60.38,48.3,0.483,600.0,,0.209553,0.0,,1.804,29879920.0
2025-10-30T19:59:06.136091Z,cpu,0.067301,0.059018,0.035044,0.059018,1.0,,,28.88,23.1,0.231,600.0,,0.209134,0.0,,1.804,62476190.0
2025-10-30T19:59:07.138047Z,cpu,0.063873,0.065854,0.022495,0.065854,1.0,,,45.25,36.2,0.362,600.0,,0.208715,0.0,,1.804,39867400.0
2025-10-30T19:59:08.139458Z,cpu,0.062633,0.062799,0.039548,0.062799,1.0,,,22.88,18.3,0.183,600.0,,0.208298,0.0,,1.804,78863390.0
2025-10-30T19:59:09.141127Z,cpu,0.061733,0.058421,0.034816,0.058421,1.0,,,26.25,21.0,0.21,600.0,,0.207881,0.0,,1.804,68723810.0
2025-10-30T19:59:10.143111Z,cpu,0.060155,0.054683,0.033528,0.054683,1.0,,,26.62,21.3,0.213,600.0,,0.207465,0.0,,1.804,67755870.0
2025-10-30T19:59:11.144665Z,cpu,0.059526,0.05587,0.025197,0.05587,1.0,,,36.75,29.4,0.294,600.0,,0.207051,0.0,,1.804,49088440.0
2025-10-30T19:59:12.146064Z,cpu,0.057676,0.056606,0.029815,0.056606,1.0,,,29.12,23.3,0.233,600.0,,0.206636,0.0,,1.804,61939910.0
2025-10-30T19:59:13.147442Z,cpu,0.059232,0.070579,0.026997,0.070579,1.0,,,33.75,27.0,0.27,600.0,,0.206223,0.0,,1.804,53451850.0
2025-10-30T19:59:14.149687Z,cpu,0.06822,0.103362,0.025541,0.103362,1.0,,,42.25,33.8,0.338,600.0,,0.205811,0.0,,1.804,42698220.0
2025-10-30T19:59:15.151727Z,cpu,0.087646,0.151813,0.036991,0.151813,1.0,,,36.88,29.5,0.295,600.0,,0.205399,0.0,,1.804,48922030.0
2025-10-30T19:59:16.153313Z,cpu,0.107166,0.153469,0.046467,0.153469,1.0,,,35.75,28.6,0.286,600.0,,0.204988,0.0,,1.804,50461540.0
2025-10-30T19:59:17.155410Z,cpu,0.127569,0.158621,0.046419,0.158621,1.0,,,43.62,34.9,0.349,600.0,,0.204578,0.0,,1.804,41352440.0
2025-10-30T19:59:18.157453Z,cpu,0.147219,0.168832,0.083028,0.168832,1.0,,,26.25,21.0,0.21,600.0,,0.204169,0.0,,1.804,68723810.0
2025-10-30T19:59:19.159605Z,cpu,0.1611,0.172768,0.086738,0.172768,1.0,,,27.75,22.2,0.222,600.0,,0.203761,0.0,,1.804,65009010.0
2025-10-30T19:59:20.161570Z,cpu,0.165435,0.173487,0.091491,0.173487,1.0,,,26.88,21.5,0.215,600.0,,0.203353,0.0,,1.804,67125580.0
2025-10-30T19:59:21.163259Z,cpu,0.169399,0.173289,0.084801,0.173289,1.0,,,30.25,24.2,0.242,600.0,,0.202947,0.0,,1.804,59636360.0
2025-10-30T19:59:22.168196Z,cpu,0.150573,0.064488,0.036176,0.064488,1.0,,,90.88,72.7,0.727,600.0,,0.202541,0.0,,1.804,19851440.0
2025-10-30T19:59:23.171524Z,cpu,0.128895,0.060443,0.033061,0.060443,1.0,,,64.12,51.3,0.513,600.0,,0.202136,0.0,,1.804,28132550.0
2025-10-30T19:59:24.303423Z,cpu,0.104884,0.052711,0.021898,0.052711,1.0,,,80.0,64.0,0.64,600.0,,0.201731,0.0,,1.804,22550000.0
2025-10-30T19:59:25.797652Z,cpu,0.078593,0.042033,0.033801,0.042033,1.0,,,106.5,85.2,0.852,600.0,,0.201328,0.0,,1.804,16938970.0
2025-10-30T19:59:26.803364Z,cpu,0.051898,0.039813,0.013365,0.039813,1.0,,,93.25,74.6,0.746,600.0,,0.200925,0.0,,1.804,19345840.0
2025-10-30T19:59:27.805974Z,cpu,0.047,0.039998,0.016076,0.039998,1.0,,,46.75,37.4,0.374,600.0,,0.200523,0.0,,1.804,38588240.0
2025-10-30T19:59:28.810349Z,cpu,0.043194,0.041416,0.009693,0.041416,1.0,,,88.38,70.7,0.707,600.0,,0.200122,0.0,,1.804,20413010.0
2025-10-30T19:59:29.816616Z,cpu,0.041799,0.045735,0.010569,0.045735,1.0,,,65.12,52.1,0.521,600.0,,0.199722,0.0,,1.804,27700580.0
2025-10-30T19:59:30.818407Z,cpu,0.043512,0.050597,0.015064,0.050597,1.0,,,46.12,36.9,0.369,600.0,,0.199323,0.0,,1.804,39111110.0
2025-10-30T19:59:31.819775Z,cpu,0.045516,0.049835,0.024232,0.049835,1.0,,,28.12,22.5,0.225,600.0,,0.198924,0.0,,1.804,64142220.0
2025-10-30T19:59:32.821784Z,cpu,0.046862,0.046726,0.022818,0.046726,1.0,,,31.25,25.0,0.25,600.0,,0.198526,0.0,,1.804,57728000.0
2025-10-30T19:59:33.823483Z,cpu,0.047168,0.042947,0.025396,0.042947,1.0,,,27.75,22.2,0.222,600.0,,0.198129,0.0,,1.804,65009010.0
2025-10-30T19:59:34.824830Z,cpu,0.046319,0.04149,0.025918,0.04149,1.0,,,26.5,21.2,0.212,600.0,,0.197733,0.0,,1.804,68075470.0
2025-10-30T19:59:35.826412Z,cpu,0.046036,0.04918,0.022726,0.04918,1.0,,,30.75,24.6,0.246,600.0,,0.197337,0.0,,1.804,58666670.0
2025-10-30T19:59:36.828468Z,cpu,0.048087,0.06009,0.025989,0.06009,1.0,,,27.62,22.1,0.221,600.0,,0.196943,0.0,,1.804,65303170.0
2025-10-30T19:59:37.830250Z,cpu,0.050492,0.05875,0.028818,0.05875,1.0,,,25.88,20.7,0.207,600.0,,0.196549,0.0,,1.804,69719810.0
2025-10-30T19:59:38.832864Z,cpu,0.06114,0.096187,0.02588,0.096187,1.0,,,36.75,29.4,0.294,600.0,,0.196156,0.0,,1.804,49088440.0
2025-10-30T19:59:39.837427Z,cpu,0.082818,0.149883,0.029532,0.149883,1.0,,,44.63,35.7,0.357,600.0,,0.195763,0.0,,1.804,40425770.0
2025-10-30T19:59:40.838841Z,cpu,0.099545,0.132812,0.031342,0.132812,1.0,,,51.25,41.0,0.41,600.0,,0.195372,0.0,,1.804,35200000.0
2025-10-30T19:59:41.840891Z,cpu,0.11352,0.12997,0.065846,0.12997,1.0,,,25.38,20.3,0.203,600.0,,0.194981,0.0,,1.804,71093600.0
2025-10-30T19:59:42.843194Z,cpu,0.127636,0.129326,0.054514,0.129326,1.0,,,36.38,29.1,0.291,600.0,,0.194591,0.0,,1.804,49594500.0
2025-10-30T19:59:43.844935Z,cpu,0.134723,0.131623,0.057369,0.131623,1.0,,,36.5,29.2,0.292,600.0,,0.194202,0.0,,1.804,49424660.0
2025-10-30T19:59:44.846294Z,cpu,0.131103,0.131783,0.073071,0.131783,1.0,,,26.62,21.3,0.213,600.0,,0.193814,0.0,,1.804,67755870.0
2025-10-30T19:59:45.848377Z,cpu,0.130749,0.131041,0.066622,0.131041,1.0,,,29.62,23.7,0.237,600.0,,0.193426,0.0,,1.804,60894510.0
2025-10-30T19:59:46.850989Z,cpu,0.131698,0.134719,0.061601,0.134719,1.0,,,32.75,26.2,0.262,600.0,,0.193039,0.0,,1.804,55083970.0
2025-10-30T19:59:47.854183Z,cpu,0.133352,0.137592,0.048898,0.137592,1.0,,,43.25,34.6,0.346,600.0,,0.192653,0.0,,1.804,41710980.0
2025-10-30T19:59:48.855533Z,cpu,0.133645,0.13309,0.069591,0.13309,1.0,,,28.88,23.1,0.231,600.0,,0.192268,0.0,,1.804,62476190.0
2025-10-30T19:59:49.857018Z,cpu,0.134206,0.134587,0.077844,0.134587,1.0,,,25.38,20.3,0.203,600.0,,0.191883,0.0,,1.804,71093600.0
2025-10-30T19:59:50.858344Z,cpu,0.14505,0.185259,0.066323,0.185259,1.0,,,33.62,26.9,0.269,600.0,,0.191499,0.0,,1.804,53650560.0
2025-10-30T19:59:51.860839Z,cpu,0.15735,0.19622,0.069067,0.19622,1.0,,,35.25,28.2,0.282,600.0,,0.191116,0.0,,1.804,51177300.0
2025-10-30T19:59:52.862627Z,cpu,0.168915,0.195416,0.089927,0.195416,1.0,,,28.12,22.5,0.225,600.0,,0.190734,0.0,,1.804,64142220.0
2025-10-30T19:59:53.864309Z,cpu,0.177723,0.177132,0.067243,0.177132,1.0,,,41.75,33.4,0.334,600.0,,0.190353,0.0,,1.804,43209580.0
2025-10-30T19:59:54.867853Z,cpu,0.178813,0.140037,0.056424,0.140037,1.0,,,51.12,40.9,0.409,600.0,,0.189972,0.0,,1.804,35286060.0
2025-10-30T19:59:55.871321Z,cpu,0.170231,0.142349,0.068596,0.142349,1.0,,,38.88,31.1,0.311,600.0,,0.189592,0.0,,1.804,46405140.0
2025-10-30T19:59:56.876424Z,cpu,0.159061,0.14037,0.059865,0.14037,1.0,,,42.0,33.6,0.336,600.0,,0.189213,0.0,,1.804,42952380.0
2025-10-30T19:59:57.877764Z,cpu,0.146041,0.130317,0.047665,0.130317,1.0,,,49.25,39.4,0.394,600.0,,0.188834,0.0,,1.804,36629440.0
2025-10-30T19:59:58.879874Z,cpu,0.137074,0.132294,0.047225,0.132294,1.0,,,46.38,37.1,0.371,600.0,,0.188457,0.0,,1.804,38900270.0
2025-10-30T19:59:59.881537Z,cpu,0.139434,0.151838,0.048155,0.151838,1.0,,,46.25,37.0,0.37,600.0,,0.18808,0.0,,1.804,39005410.0
